movieId,imdbId,tmdbId
47937,464196,5072
47940,417189,2566
47950,427969,1249
47952,475944,9954
47956,31507,43829
47962,74220,171771
47970,434139,7511
47972,435479,32687
47976,427968,14057
47978,423169,13075
47980,277605,24916
47997,387808,7512
47999,486358,1776
48001,456470,1963
48030,26249,58905
48032,419198,10846
48035,63456,32969
48043,414993,1381
48045,109440,15097
48049,118644,34068
48057,32080,43837
48059,64107,15374
48061,69289,15242
48067,129414,125759
48082,354899,300
48084,32342,31148
48093,439630,16411
48098,120088,44046
48123,32728,52859
48127,48432,76117
48142,387877,9676
48150,380066,6948
48159,430779,15213
48161,421206,9766
48165,98327,32761
48167,405629,12249
48177,38260,34127
48193,110361,390
48198,86377,66487
48214,382357,1595
48229,415932,1622
48231,410730,15742
48235,365215,161277
48239,382383,43410
48242,60712,5726
48262,799954,1666
48264,63787,5721
48268,376591,41758
48299,20269,51079
48301,24473,43122
48304,472043,1579
48308,107152,119907
48315,50882,65488
48319,454824,9664
48322,493430,12094
48326,405676,1717
48342,435623,15624
48346,110300,15997
48374,8395,47190
48381,90576,2753
48385,443453,496
48389,815181,40862
48394,457430,1417
48407,49092,24751
48412,406816,4643
48414,400717,7484
48416,462519,9842
48427,337114,36249
48458,30746,111642
48501,384116,27275
48516,407887,1422
48518,420294,10781
48520,424993,9794
48522,457495,9978
48528,44040,30025
48530,427339,14812
48536,26262,164687
48543,337573,8332
48555,32412,3593
48560,439289,7510
48567,37644,28115
48575,39224,28297
48584,436262,16548
48591,433386,1975
48593,483726,9895
48596,419946,8975
48598,420609,9672
48600,430431,15005
48626,489247,39183
48638,74291,42236
48642,32612,52360
48647,105618,98498
48649,24966,46774
48660,430051,86
48673,448909,78479
48678,426459,10070
48682,499537,13209
48696,404203,1440
48698,814075,13364
48700,30418,43847
48704,77531,28932
48711,805526,18925
48713,835046,
48715,24916,77198
48738,455590,1523
48741,478049,14201
48744,367027,1378
48770,324952,49481
48774,206634,9693
48780,482571,1124
48783,418689,3683
48791,434215,14012
48817,492492,43673
48820,117143,4285
48825,417397,14097
48833,416871,59500
48851,19415,78507
48856,473488,8194
48863,431641,5890
48872,475169,6077
48877,489270,214
48879,437232,1123
48883,853096,21173
48895,296845,50573
48899,44170,36922
48901,259134,43071
48909,44314,59087
48943,457297,14620
48957,27438,43884
48970,258885,80427
48972,407236,21156
48982,424095,11619
48997,396171,1427
49007,60121,23030
49013,452681,13767
49016,385057,19109
49035,47969,33218
49037,288491,144541
49050,411098,24553
49060,108432,21057
49063,67275,68736
49079,30149,67880
49082,32221,35561
49085,57277,60567
49098,53454,4928
49110,104905,27295
49115,439478,55831
49121,488539,12486
49123,75988,20785
49130,401445,9726
49132,811136,2152
49183,417243,36215
49200,40367,61650
49205,433442,10093
49220,470765,14799
49225,457496,29044
49234,388364,13542
49263,486585,21710
49265,420901,8588
49272,381061,36557
49274,366548,9836
49276,454987,9809
49278,453467,7551
49280,308055,10741
49282,790604,9969
49284,499603,2357
49286,457939,1581
49291,33740,21600
49299,347449,57977
49312,448124,313
49314,433387,7873
49330,490166,14823
49338,330181,27387
49347,460792,8324
49355,29957,29415
49359,71381,27019
49371,21148,85505
49379,23731,42822
49389,439,5698
49394,59719,36265
49396,365830,2179
49402,53810,39219
49412,31500,47156
49422,464913,15152
49435,393635,14457
49464,40795,76211
49494,74776,38450
49513,101985,15804
49518,378378,14978
49524,762121,2447
49526,480271,10032
49528,454970,9796
49530,450259,1372
49571,27545,22440
49591,72886,39554
49593,59710,17604
49615,491244,15077
49642,488658,18147
49644,479965,54910
49647,413895,9986
49649,449010,2486
49651,479143,1246
49663,472113,43970
49666,422295,18615
49668,14945,40574
49688,46889,13210
49691,399934,25060
49735,443431,12795
49737,365847,11653
49739,379918,16066
49746,22550,95797
49752,23385,77966
49754,85398,55819
49757,91786,46948
49759,70337,97519
49766,49471,43791
49769,55464,82944
49772,446755,14202
49793,758794,11170
49815,381348,12924
49817,84509,30060
49822,343737,1247
49824,443489,1125
49856,487503,8436
49872,831315,14277
49899,478324,11214
49902,65622,33583
49910,463998,1646
49917,783612,58923
49926,422491,47143
49929,64536,7736
49932,460829,1730
49951,75177,42241
49953,90798,20537
49955,364120,12812
49957,464049,8618
49961,465551,1259
49973,68370,20842
49979,139151,10908
49985,33582,34943
49994,120448,27067
50003,398913,9053
50005,473444,1494
50011,808185,13318
50059,109644,10462
50064,452624,182
50066,428038,31048
50068,498380,1251
50076,36275,43512
50147,454082,9656
50149,308353,5393
50151,763840,14171
50153,462229,14396
50158,775539,1931
50160,482546,13967
50162,344854,9992
50165,220806,16371
50183,323120,19344
50189,808146,8275
50208,359254,79767
50229,62873,2433
50245,69687,2204
50253,43455,42567
50259,468526,26518
50271,465676,14449
50274,489327,13771
50279,397551,33375
50347,382271,10810
50349,22626,1773
50354,45081,11578
50356,43918,11972
50358,461970,38025
50379,422133,27095
50382,464828,31325
50440,772193,4283
50442,426883,7457
50445,455960,8398
50447,783238,13551
50477,54377,36878
50482,395585,19166
50488,38984,43470
50514,457655,3549
50517,497986,25648
50533,478160,11225
50541,121210,6166
50550,415234,19629
50572,373445,12183
50574,90881,56705
50583,468795,27337
50585,31516,78318
50589,366721,37952
50594,60959,46919
50601,398808,1265
50610,453453,14137
50613,369359,15689
50615,76263,27432
50619,21331,36877
50628,758743,14891
50630,376181,12547
50641,76162,25623
50651,822389,13140
50658,473434,13365
50685,473308,10758
50703,846789,26594
50705,418004,22473
50740,58578,51863
50742,66356,50754
50754,39651,74126
50774,417072,16138
50792,395495,13668
50794,475394,7516
50796,397044,10075
50798,799949,9760
50800,425430,9966
50802,490084,1257
50804,367959,1248
50806,477051,9757
50821,60168,56165
50828,139820,90560
50842,469754,5206
50851,380268,14761
50858,441774,1252
50872,382932,2062
50886,428541,11650
50892,377079,12580
50898,55093,40641
50909,67595,23544
50912,401711,2266
50923,469263,5172
50940,432972,15962
50942,423505,9965
50944,478024,13127
50949,56210,34866
50954,482527,37725
50970,66115,40973
50977,84861,63460
50999,396042,13517
51004,469062,22105
51007,444182,2016
51014,62908,3024
51019,406216,47200
51024,118414,17266
51037,450340,9828
51044,61937,34038
51053,379473,71506
51060,27672,74581
51063,425601,9958
51077,259324,1250
51080,401997,4169
51082,778661,16555
51084,758766,11172
51086,481369,3594
51088,499554,10090
51091,462200,7874
51094,375785,14845
51103,463903,29965
51106,339526,13916
51111,77350,52920
51119,88983,48215
51127,449121,22485
51167,476735,13393
51174,432402,12271
51182,75163,40394
51185,461872,17919
51187,435680,13185
51194,469937,26655
51203,63210,42630
51207,94057,22172
51209,60586,42721
51246,55399,27523
51249,52805,28955
51251,67229,27313
51255,425112,4638
51265,60287,68979
51277,78243,11841
51287,26663,28261
51300,72317,83980
51302,53244,94393
51304,424938,9695
51312,398883,24653
51314,465188,1993
51317,320042,28710
51321,36104,28438
51341,474622,97548
51354,67047,11945
51357,112681,12554
51372,173714,26598
51380,67647,5691
51402,386862,6443
51412,435705,1738
51418,443456,1253
51433,399738,38021
51455,301555,15325
51457,492466,34389
51471,454776,15163
51486,418110,14375
51498,264323,10845
51503,92226,31659
51520,94118,15582
51528,55858,42999
51535,120186,31015
51540,443706,1949
51545,425379,11330
51559,137863,99259
51562,106336,10942
51569,496436,7006
51573,36154,27040
51575,486946,11199
51577,429277,41393
51579,420757,9784
51596,459929,25530
51605,385842,36610
51617,88326,50812
51619,81036,27864
51632,344864,8965
51638,33253,14710
51660,482629,14624
51662,416449,1271
51666,475937,10790
51678,45943,18019
51686,28373,64142
51691,39847,61648
51694,477095,14055
51698,768212,2267
51705,482088,6691
51709,468492,1255
51773,56825,47249
51800,218379,49709
51809,468548,31040
51817,101725,50185
51820,54885,25105
51834,416508,2977
51847,458367,15664
51857,55506,25062
51884,433416,16727
51886,408056,5413
51891,59303,46916
51894,19071,52679
51903,770772,14434
51905,429068,27919
51911,52832,47837
51917,465670,11494
51921,376650,19936
51925,477071,9963
51927,455760,14001
51931,490204,2355
51933,475355,16385
51935,822854,7485
51937,800069,9793
51939,453556,1273
51991,450450,17388
52005,382765,4657
52009,66413,42595
52016,374089,19495
52033,44105,27263
52037,444112,10051
52042,389557,9075
52078,483578,20527
52088,417614,8199
52101,41870,37513
52104,117214,43976
52106,152438,43974
52108,95385,83346
52118,271210,30081
52153,52809,17677
52170,314067,56474
52173,33802,42066
52180,298082,11958
52182,459605,192675
52189,408318,5177
52199,95475,20122
52202,43643,33673
52224,250790,297853
52227,428446,18437
52237,51055,38432
52241,427470,8270
52245,445934,9955
52265,443723,16201
52273,415023,57241
52279,422774,10172
52281,462322,253768
52283,444682,1683
52285,476995,10107
52287,396555,1267
52299,419434,16018
52319,76584,22311
52321,479537,13249
52326,23960,175027
52328,448134,1272
52352,25335,23024
52356,424908,1590
52365,424338,32390
52375,462338,9903
52378,42792,28433
52413,114863,22549
52418,421974,10798
52424,72037,47848
52427,133170,102227
52435,60345,13377
52443,493247,14945
52448,455957,11515
52456,457433,7183
52458,486822,8271
52460,446013,1534
52462,455326,13158
52489,39735,118536
52495,78326,23397
52528,66491,35838
52545,492481,20405
52548,376196,18777
52551,780595,16392
52561,794374,17422
52570,64482,63951
52572,70351,32627
52579,450188,1407
52581,70557,81309
52583,460812,15534
52589,105242,30694
52591,445946,1441
52604,488120,6145
52606,488085,9843
52617,835787,54659
52634,39840,48994
52641,99812,18767
52644,452702,10294
52660,156843,32623
52666,103793,1987
52668,419843,13067
52672,427089,10111
52690,33530,30307
52694,453451,1268
52704,451070,185158
52709,419420,21810
52712,435670,9785
52715,772178,13280
52717,443473,14636
52722,413300,559
52724,338216,1950
52730,329737,13352
52742,42490,28304
52767,75610,20553
52773,436460,24397
52781,464038,20525
52784,856008,13894
52796,320194,38907
52804,432290,18549
52806,495596,37933
52813,41958,20025
52831,95583,14240
52838,756729,13574
52845,486028,13569
52858,460505,49081
52865,469897,17439
52867,458364,13171
52872,403692,16447
52885,851578,4977
52891,472268,15008
52913,27067,31866
52922,43540,46875
52927,477731,27904
52929,471030,11705
52938,88678,19947
52942,363303,43969
52950,409904,2269
52952,480025,11798
52956,430772,28772
52967,491747,1919
52973,478311,4964
52975,427327,2976
52980,478337,8421
52995,85211,41380
53000,463854,1562
53002,791304,13159
53004,800003,14547
53022,87578,11205
53024,762111,36676
53038,23382,38077
53046,129871,10004
53052,59817,43618
53066,40221,43397
53084,805185,25395
53121,413267,810
53123,907657,5723
53125,449088,285
53127,470705,12526
53129,780571,3432
53131,389328,1872
53133,441007,15568
53138,455596,14208
53140,412915,14207
53143,444628,24200
53152,43778,50153
53154,874423,18902
53161,497137,5488
53183,482930,15860
53187,449303,78057
53189,494222,8748
53207,411061,3489
53226,52861,55823
53280,455362,10063
53282,499455,13979
53318,460740,12225
53322,496806,298
53326,465203,10832
53342,450680,36143
53349,466399,14064
53352,450843,13742
53355,177242,2241
53370,104352,39465
53373,113187,12561
53375,101962,36679
53379,35937,40765
53382,36807,30574
53406,299937,37959
53416,472259,18206
53435,498353,1691
53443,32981,29617
53447,842929,1990
53450,79453,170261
53453,79946,22049
53460,423294,9408
53464,486576,1979
53466,479500,14043
53468,457572,10288
53476,484113,74055
53498,487092,45664
53519,1028528,1991
53548,46248,43353
53550,462504,9952
53554,32264,60400
53561,27189,32004
53569,405163,17035
53574,473709,17320
53578,449851,21427
53582,31235,17660
53584,407998,9724
53592,461694,1294
53600,347016,33294
53651,418091,57425
53737,62038,42700
53741,463486,12713
53752,486480,25875
53766,414931,12543
53769,989000,13120
53771,88693,34573
53774,49531,71822
53788,796212,13807
53808,490822,11211
53827,75296,27138
53833,62864,85535
53835,46511,2748
53837,105508,54934
53839,119040,125025
53841,47152,55859
53843,89715,27464
53845,70188,122291
53847,217894,28666
53849,100851,41930
53851,101324,75350
53853,11870,77621
53855,50567,43229
53857,103640,266525
53859,473360,9815
53873,86366,12695
53880,64855,32575
53883,430484,49870
53885,446055,37985
53887,70464,42464
53894,386032,2359
53906,314524,442
53912,488953,25150
53916,49829,63096
53919,31619,43836
53921,829459,1988
53953,450385,3021
53956,795368,2196
53963,432264,18425
53967,85678,19606
53972,337978,1571
53974,762114,2959
53988,765447,6022
53993,413099,2698
53996,418279,1858
53999,374563,14125
54001,373889,675
54004,762107,3563
54010,57878,40618
54020,71824,26185
54049,89572,31652
54056,109195,30443
54067,91427,18763
54075,837106,13491
54094,446687,11404
54116,432289,16083
54121,42286,37292
54144,469689,27683
54171,498311,13402
54176,52005,19968
54185,832903,24582
54190,445922,4688
54193,772157,13337
54196,443455,27359
54198,101500,101897
54220,65037,54494
54229,90315,10857
54239,20815,81847
54241,26643,43898
54243,342882,44502
54248,796314,18632
54251,398963,32444
54254,457308,7547
54256,787475,10074
54259,486655,2270
54262,58383,757
54268,785077,15581
54270,461703,14219
54272,462538,35
54274,897361,5857
54276,481141,3638
54278,467110,6589
54281,423977,8669
54284,458522,15934
54286,440963,2503
54290,804452,14123
54318,54286,88527
54326,439810,155386
54328,778784,4516
54331,796375,8141
54341,430768,59995
54349,456630,14217
54354,478116,54546
54372,362225,10795
54378,890882,20163
54406,24353,31777
54419,402906,33916
54426,809407,24159
54445,69095,1721
54455,88242,31601
54480,56112,25360
54491,448927,34588
54493,77904,40060
54501,43567,18650
54503,829482,8363
54505,488508,4658
54510,808331,5956
54513,796368,6535
54519,434292,1127
54536,760187,9847
54542,40242,23861
54554,432325,1393
54561,109036,2701
54580,431979,12455
54605,60794,28049
54607,775566,23495
54612,416185,13074
54614,825225,17274
54617,412535,17350
54621,796335,21494
54648,293564,5174
54652,103595,28742
54686,462396,9703
54689,419909,22085
54691,459880,3542
54725,57622,43750
54732,424823,9750
54734,815244,10760
54736,431197,4349
54738,486051,14223
54745,477078,13068
54758,863037,9561
54768,462244,14144
54771,427392,4858
54775,499556,10431
54778,775488,15156
54780,489237,12435
54783,473700,14877
54785,373883,2082
54787,804461,11835
54796,841044,1845
54826,430676,14229
54833,39220,13385
54872,74740,6609
54875,61636,45211
54878,63293,48169
54881,923752,13958
54885,377972,81700
54908,804540,2335
54910,437857,10961
54922,36497,22779
54934,784972,10071
54958,445935,4351
54962,810988,12994
54964,59106,42735
54967,792965,2882
54972,421143,53975
54978,484111,13501
54986,69697,6916
54988,462721,84242
54995,1077258,1992
54997,381849,5176
54999,465602,4141
55020,811106,13173
55031,346952,14348
55036,116441,14786
55040,40737,31058
55050,401420,19583
55052,783233,4347
55061,800022,13529
55063,1093842,13241
55067,454931,523
55069,1032846,2009
55071,912593,12901
55073,427528,13722
55078,61648,3469
55080,476964,4413
55094,478134,6973
55098,405508,7913
55100,466839,15019
55106,23940,77210
55110,465436,4629
55112,469184,15361
55116,455782,5353
55118,765443,2252
55132,476643,14788
55147,246405,63607
55154,283503,13072
55156,492499,30365
55159,79182,42170
55167,831888,13754
55176,925248,14284
55178,483812,20308
55190,452643,6641
55199,770806,15071
55205,480269,8414
55207,409799,244797
55209,473188,10425
55223,498120,24170
55226,48182,20942
55232,432021,7737
55241,419984,13257
55245,452625,10030
55247,758758,5915
55250,492956,13680
55253,808357,4588
55255,800027,14313
55257,486640,2728
55259,484562,2274
55261,408839,9038
55267,480242,7211
55269,838221,4538
55272,498399,2001
55274,414055,4517
55276,465538,4566
55278,857265,4520
55280,805564,6615
55282,389722,4513
55284,804522,5125
55286,469623,3877
55288,831884,8954
55290,452623,4771
55292,790804,10759
55294,758798,14251
55298,486572,14848
55324,425395,14930
55329,466664,9773
55343,480011,13538
55360,498097,18421
55363,443680,4512
55369,54745,84972
55373,42281,37954
55389,59496,39893
55391,360323,13197
55402,758732,15048
55406,446298,14041
55408,756672,9898
55417,762110,1922
55419,464061,41044
55434,49004,84567
55440,449018,15669
55442,808417,2011
55444,421082,5708
55451,866437,5951
55460,92561,114033
55462,454457,13319
55467,355611,33688
55469,316599,20646
55476,356201,90374
55485,765451,18613
55487,758771,9911
55489,53666,27419
55492,454864,15667
55498,494834,14753
55507,67402,46067
55512,36692,50155
55517,391229,13066
55549,961117,27827
55553,779982,3603
55555,880502,2014
55566,906108,17202
55577,890870,663
55603,780534,9262
55620,912583,15651
55626,210302,27276
55628,23236,95560
55652,79871,25476
55659,81494,48301
55668,446752,29362
55671,34162,33931
55681,94238,12646
55684,821470,20605
55687,912592,14279
55691,94641,20607
55705,817225,2015
55713,41786,28007
55721,861739,7347
55726,857355,14421
55729,388182,5718
55732,415965,5126
55737,780583,16126
55740,108593,18731
55748,428212,37005
55751,357585,18442
55757,79278,42173
55765,765429,4982
55768,389790,5559
55782,444778,25755
55805,292963,7972
55814,401383,2013
55820,477348,6977
55826,219171,39127
55830,799934,4953
55844,496328,10520
55851,790706,26336
55854,39402,37368
55856,439123,19026
55872,426931,5123
55875,72195,16203
55888,26267,53827
55895,47985,18612
55901,445336,5817
55908,756683,13363
55922,856052,43987
55926,63060,32726
55946,891527,4515
55955,486583,5375
55995,442933,2310
55999,457419,2284
56001,484740,6639
56003,405336,4723
56006,283337,29162
56009,65391,48267
56012,910873,16768
56015,44789,21296
56022,113264,24732
56026,494199,10251
56028,822849,15006
56030,988102,24060
56051,425094,34898
56060,284363,12555
56067,27087,22606
56069,878695,13561
56079,780608,13168
56093,488478,20714
56095,995829,11148
56098,44072,46872
56102,1135489,18312
56141,792966,17460
56145,884328,5876
56152,461770,4523
56156,465494,1620
56158,937375,15250
56165,804516,13474
56167,1024943,8079
56169,211933,13483
56171,385752,2268
56174,480249,6479
56176,952640,6477
56251,471711,7249
56253,296881,44783
56274,757361,13998
56286,368794,3902
56294,103805,18631
56313,34182,43308
56331,277327,11476
56333,775529,8272
56336,804555,13186
56339,464141,6537
56350,34272,43798
56367,467406,7326
56370,438859,1874
56372,51093,55192
56379,762117,33003
56389,765120,1989
56432,64816,4946
56449,413879,24123
56456,411269,28522
56474,381392,48266
56477,362538,71848
56479,141716,34424
56485,396190,25460
56490,775438,25740
56508,758784,13076
56511,937237,11600
56513,830968,35237
56515,912580,13023
56548,90608,150938
56551,462579,46902
56561,819354,10884
56563,847817,13348
56570,425236,64942
56574,433398,25784
56580,1029172,22452
56587,825232,7350
56599,977649,66110
56602,36641,26600
56607,419887,7979
56612,70085,20567
56614,443844,45126
56616,424789,52473
56620,810823,12171
56624,439511,157373
56626,13556,71066
56631,456121,13299
56633,489664,13250
56651,58564,42790
56671,479289,9867
56691,443527,15495
56693,101595,53896
56700,473356,14148
56702,448154,48737
56715,477139,13198
56719,478829,14804
56724,281938,111744
56744,759612,36328
56748,460721,23817
56757,408236,13885
56775,465234,6637
56779,855824,12130
56782,469494,7345
56786,67958,42529
56788,472062,6538
56797,70825,40682
56801,758730,440
56805,841046,6575
56835,417056,19213
56837,450972,19103
56846,960790,6076
56848,102789,9546
56869,489458,40860
56874,387114,111854
56885,427309,14047
56888,461804,1488
56908,490579,14118
56915,760329,54318
56921,991178,69315
56931,220644,45871
56941,431308,6023
56945,841032,26990
56949,988595,6557
56956,69226,107282
56959,47200,28363
56995,893356,17181
57017,58500,69557
57023,115950,110909
57027,339489,31068
57038,241663,60141
57041,58548,32307
57044,439547,49367
57069,51720,28272
57147,795493,4787
57171,463850,21847
57179,424287,33358
57183,986264,7508
57209,58275,20629
57223,372873,10253
57236,462392,44434
57243,1032856,5259
57269,492463,47841
57274,1038988,8329
57276,259822,14062
57282,65398,51992
57291,423382,49717
57326,460780,2312
57353,780516,13195
57357,356453,78705
57359,456041,30535
57368,1060277,7191
57370,951216,12085
57378,345461,24624
57393,399095,4170
57401,896798,13252
57418,63483,42635
57421,422401,11908
57426,887719,15017
57430,76910,86241
57432,857295,8875
57439,480001,37780
57453,848542,18290
57464,760311,10247
57468,25948,43604
57473,31851,3575
57476,65542,28303
57478,19074,27507
57480,15016,71068
57482,11358,111747
57484,17463,32716
57499,99753,41845
57502,385586,25078
57504,808506,14069
57509,837803,15053
57513,70913,81522
57520,479968,6933
57522,486578,14423
57526,880578,8090
57528,462499,7555
57530,770810,16988
57532,1073498,7278
57534,406759,9030
57536,489282,14220
57538,785007,13160
57543,440846,27357
57550,73152,10834
57637,780607,13059
57640,411477,11253
57648,50456,58470
57655,480251,38007
57669,780536,8321
57690,63599,17665
57692,58203,4034
57695,106579,1479
57706,86650,2282
57709,35440,100526
57754,814666,62652
57772,70904,53094
57774,322298,244145
57776,318590,59474
57778,870112,19275
57792,825236,7973
57805,816616,15020
57811,970184,34981
57843,901507,13054
57845,800099,18893
57848,780492,55294
57854,25004,43691
57865,484877,7839
57868,28141,77245
57873,99817,19384
57910,780622,13121
57938,94918,71072
57940,83296,46885
57942,497876,13315
57946,468820,42041
57949,494652,13490
57951,770752,8676
57960,33677,43705
57964,780486,12855
57970,892375,37003
57972,460766,15030
57980,945356,12167
57991,34891,28093
57996,436607,20520
58003,61042,76235
58007,78259,48131
58025,489099,8247
58029,807054,7992
58033,937347,14105
58047,832266,8390
58059,48198,21490
58061,18909,95169
58078,485851,13641
58081,18972,113788
58084,872224,18652
58094,395421,125742
58103,443274,7461
58105,416236,8204
58107,1023481,8328
58111,449994,14073
58120,20702,94009
58123,282599,12650
58130,21508,72602
58136,826547,25919
58146,1001562,15365
58154,467200,12184
58156,839980,13260
58162,425413,7942
58174,424430,36091
58180,22353,117001
58185,1097256,38052
58191,854678,13362
58207,839938,10844
58223,427582,21043
58228,76913,23312
58246,772168,11161
58250,457090,6473
58269,239441,90387
58274,34936,33034
58282,40317,38804
58287,463027,21373
58291,997047,13493
58293,443649,7840
58295,200465,8848
58297,483607,13460
58299,451079,12222
58301,808279,8461
58303,813547,7862
58306,416044,12246
58309,912599,16666
58315,811138,12177
58324,475998,15511
58332,848557,13025
58334,466816,2239
58347,472160,7985
58351,870090,7343
58365,905979,28816
58367,462023,14066
58373,40974,37300
58376,1166827,13016
58379,386820,10797
58381,807721,6391
58404,902272,14011
58409,398237,29004
58411,496319,18586
58418,455805,13196
58422,56049,3764
58425,1094594,14793
58432,486674,8944
58434,420740,15124
58437,95903,31653
58439,64253,33166
58452,918557,45757
58485,107953,28260
58490,970468,12178
58492,453548,14054
58494,804505,8060
58498,878652,22551
58509,34241,43797
58520,89537,383
58530,389235,78307
58534,419766,12453
58554,988108,28205
58559,468569,155
58564,23955,72608
58576,60647,29369
58578,89904,29907
58595,914382,46883
58598,86102,36527
58610,468442,79161
58617,443450,18070
58622,814130,14014
58627,1023111,8456
58632,1032854,22521
58641,1002540,79156
58649,18192,42536
58652,940709,13688
58655,817538,8457
58661,254252,86792
58706,796307,32579
58709,381668,11534
58718,499570,18633
58722,73373,19333
58740,22074,31409
58743,395119,13495
58760,85764,27323
58770,419160,22060
58774,72446,511
58783,481797,7797
58785,475241,8093
58803,478087,8065
58806,858479,12890
58808,462477,15185
58810,412808,44813
58812,85213,60612
58816,473074,31421
58826,827521,24411
58839,379865,4942
58842,881200,14044
58847,82313,42143
58850,91757,11483
58870,388556,36223
58874,63278,25904
58876,489281,8988
58879,893382,7944
58881,416675,18031
58889,995061,18218
58895,56919,46982
58898,454065,13317
58904,83728,14272
58920,478999,28705
58922,464955,35760
58933,758053,16283
58937,903627,7351
58939,827713,8281
58941,1068658,99339
58945,482901,8267
58964,856288,13312
58972,410377,10488
58975,963794,11152
58992,1097239,15260
58994,912590,18181
58998,800039,9870
59000,497972,14424
59014,426592,11918
59016,421073,1266
59018,857191,12473
59022,481536,13335
59026,875113,8827
59031,855895,12156
59037,811080,7459
59040,857376,9997
59044,1007950,28704
59053,348853,38376
59065,488988,8319
59074,70794,92299
59103,865556,1729
59105,963208,12179
59107,815178,13079
59112,466771,24701
59114,69134,28131
59116,437954,14324
59118,1045670,10503
59126,815241,13007
59129,892899,9017
59131,845955,25119
59136,892425,53196
59138,470732,38163
59141,845046,13258
59143,1111833,14236
59154,32258,13784
59157,27800,27918
59159,23249,28435
59173,73240,31604
59178,28345,38661
59180,32007,40044
59182,34266,40214
59184,35419,40045
59188,45296,1810
59216,419449,47120
59220,425326,7861
59256,800240,13018
59258,871426,8780
59260,494271,10886
59273,412637,13650
59290,417871,29291
59295,1091617,13359
59302,477916,26232
59306,926129,8617
59313,436889,6967
59315,371746,1726
59327,193763,22194
59333,866439,10761
59336,1012804,12400
59339,475984,16135
59362,497323,14000
59366,281680,43664
59369,936501,8681
59376,977214,16450
59382,826711,12198
59387,460791,14784
59392,942903,13001
59397,907680,13412
59399,454084,13162
59404,790623,13243
59418,802948,13008
59421,1033643,9029
59426,1080695,15957
59429,974959,8277
59435,795439,17106
59440,482463,12586
59447,106911,41648
59463,46031,3014
59465,31976,43822
59478,844462,87541
59485,478090,16042
59501,499448,2454
59519,827517,12197
59527,42046,32684
59547,473389,25527
59549,942384,17483
59561,415489,14530
59590,1047007,21182
59594,884224,13191
59602,808486,38834
59604,830558,15356
59607,1112115,15281
59615,367882,217
59621,762104,13534
59625,469099,50700
59641,52106,85514
59649,893509,10120
59651,387682,60676
59655,940620,22498
59665,52724,37481
59667,435706,12808
59669,479916,82437
59680,23303,43145
59684,841119,44260
59705,487273,38282
59709,488604,12245
59715,482599,10885
59721,427998,15378
59725,1000774,4564
59727,482606,10665
59729,379976,10822
59731,1151309,13636
59738,490076,9022
59753,768120,31512
59775,1219671,14103
59784,441773,9502
59795,939681,16117
59799,233809,130639
59801,92963,51929
59805,64256,74349
59810,1000771,14050
59814,812243,14019
59816,495040,15776
59832,43132,17221
59834,63970,37308
59836,47889,29377
59838,66907,26119
59840,66970,42358
59842,52792,50231
59844,62639,4857
59846,20030,79761
59850,75263,37626
59852,63775,48564
59854,51198,46189
59858,27042,72609
59861,26008,117044
59865,24453,114348
59867,53017,95402
59869,424600,14305
59888,84807,72445
59893,71483,20017
59895,91406,45996
59900,960144,10661
59905,84465,60261
59908,803057,13172
59910,829098,45791
59912,846040,9789
59915,758786,13848
59922,312886,51484
59935,68595,3687
59938,76804,22090
59942,54038,2982
59945,11439,42657
59947,89847,45408
59954,12752,82731
59960,53434,37412
59974,55981,66180
59976,55320,31742
59985,460745,12912
59988,464907,13170
59995,1078188,14748
60007,116118,15691
60014,1037033,13206
60020,913968,14392
60030,491162,18467
60032,415856,14882
60037,949731,8645
60040,800080,1724
60044,923600,5759
60046,889588,13405
60059,400761,49258
60069,910970,10681
60072,493464,8909
60074,448157,8960
60086,433350,15728
60096,304808,23676
60103,44357,1938
60106,71634,75141
60110,70814,42473
60124,811128,13993
60126,425061,11665
60128,913445,13019
60133,940585,21074
60135,479547,26354
60137,997088,22905
60141,964587,10748
60145,11565,27509
60147,889652,14949
60150,27515,78998
60161,1054485,12889
60179,67055,28681
60183,929235,41850
60189,99053,85559
60193,384832,51890
60198,70628,45698
60201,63555,26302
60213,378244,32263
60223,19563,27506
60225,18471,111305
60227,16473,27505
60229,21505,27504
60231,18097,64852
60237,85289,78321
60240,71721,77765
60243,69103,45512
60256,53765,43031
60259,447854,13205
60284,1204298,30106
60286,889134,13065
60289,846308,8359
60291,479468,13003
60293,1082886,13990
60295,1114277,15272
60299,293176,80659
60303,492784,10842
60309,37508,72163
60311,34522,29882
60314,57940,40630
60316,61787,31658
60322,888693,14349
60333,1093824,12172
60336,91497,64131
60338,487928,15125
60341,896866,8847
60343,29751,43869
60353,17048,94525
60356,212573,125550
60363,960890,13009
60365,64349,13675
60376,911010,33588
60382,1157705,16800
60384,405496,56224
60389,870211,14111
60391,1034427,17479
60393,463381,32604
60397,795421,11631
60405,909388,20158
60408,1064932,8265
60411,60560,42718
60418,816545,15654
60421,847897,14634
60436,829193,14414
60450,806679,428
60461,997188,20548
60463,985025,14145
60469,386038,9010
60471,479528,13022
60475,451966,68259
60479,822858,9783
60482,787523,10190
60484,39090,43487
60487,60550,13353
60490,1210351,16019
60494,42274,46531
60503,879843,13614
60508,170351,4966
60514,373051,88751
60516,765476,11260
60522,1050160,13964
